hoax,edar,pesan,sosial,media,informasi,sebar,kabar,berita,beranta,benar,bohong,kandung,broadcast,lansir,whatsapp,resah,viral,tidak,isu,presiden,tulis,isi,bahwa,id,kamis,masyarakat,jakarta,co,com,makan,palsu,info,hoaks,joko,imbau,widodo,jumat,facebook,partai,adalah,nilai,juli,obat,foto,jokowi,bpom,yg,sebut,jawapos,kanker,hati,ban,barat,mantan,sumber,putus,percaya,jalan,sms,tambah,bangun,dr,grup,produk,ketua,racun,detikcom,alias,naik,gubernur,tingkat,gedung,akun,kerja,minum,virus,news,sektor,pilpres,fasilitas,korupsi,politik,sesat,pilih,wakil,ekonomi,tubuh,konsumsi,ya,dpr,video,harap,persen,pernah,langkah,pasti,golkar,cawapres,rupiah,agustus,calon,kita,bantah,tempo,www,muncul,telusur,proses,jelas,investigasi,badan,ramai,laboratorium,anda,mengatasnamakan,orang,baswedan,dampak,meter,menang,mahkamah,tugas,capai,kantor,rp,cnn,masih,awas,kait,tutup,nama,sisi,agung,gerindra,caleg,dpp,mati,marak,maksud,pom,picu,diri,pada,situs,nanti,aplikasi,koordinator,proyek,resmi,kan,sambung,anies,parlemen,pks,eks,serah,bambang,negeri,tiga,hotel,hitung,jabat,banding,kominfo,panas,cantum,blackberry,rekam,rilis,gambar,ulang,messenger,serang,manfaat,go,tipu,anggar,capres,maritim,gugat,parpol,gas,jk,bakal,fokus,april,singkat,unggah,barang,atur,sehat,lanjut,bidang,pimpin,games,dorong,asi,khoax
0.016371,0.005194,0,0.006813,0.006,0.015753,0.006978,0,0,0,0.006425,0,0,0,0,0.012526,0,0,0.00551,0,0,0,0,0,0,0,0,0,0,0.004387,0,0,0.025628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009771,0,0.009771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017188,0,0,0,0,0,0,0,0.008681,0,0,0,0,0,0,0.010995,0,0,0,0,0,0,0,0,0,0,0.005251,0,0.007371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02593,0,0,0,0,0,0,0,0,0,0,0,hoax
0.006011,0.011442,0,0.007505,0.006609,0.005784,0.007686,0,0,0,0,0,0,0,0.011489,0.013797,0,0,0.015174,0.019961,0,0.00843,0,0.009055,0,0,0,0,0,0,0,0,0.056459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010763,0,0.010763,0,0,0,0,0,0,0,0,0,0,0,0.024005,0,0,0,0,0,0,0,0,0,0.018932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012112,0,0,0,0,0,0,0,0,0,0,0.005784,0,0.008119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028563,0,0,0,0,0,0,0,0,0,0,0,hoax
0.012335,0.01174,0.0616,0.0077,0.006781,0.011869,0.023658,0.008229,0,0.073889,0,0,0,0,0,0,0,0,0.003114,0.01024,0,0.00865,0,0,0,0,0.005409,0,0,0,0,0,0.028965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049533,0,0,0,0.052619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008874,0,0,0,0,0,0,0,0,0,0,0,0.017314,0,0,0,0,0,0,0,0.021414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.019307,0.006125,0.080348,0.008035,0.007076,0.006193,0.008229,0.008586,0,0.038551,0.007578,0,0,0,0,0,0.028599,0,0.012996,0,0,0.027077,0.010843,0,0,0,0.022575,0,0,0.005173,0,0,0,0,0,0.036592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015665,0,0,0,0,0.040385,0,0,0,0,0,0.051686,0,0,0,0,0,0,0,0,0,0.014772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009567,0,0,0,0.009695,0,0,0,0,0,0,0,0,0,0,0,0,0.011258,0,0.010238,0,0,0,0,0,0,0.012967,0,0,0,0,0,0,0,0,0,0,0.012385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019835,0.01494,0.016068,0,0,0.021527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0,0.010533,0,0.027634,0.024336,0.010649,0,0.02953,0,0,0.026062,0,0,0,0,0,0,0.046298,0,0,0,0,0,0,0,0,0,0,0,0.008896,0,0,0,0.054556,0,0,0,0,0.321114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0.024853,0.050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078881,0,0,0,0,0,0,0,0,0,0,0,hoax
0.014802,0.014088,0,0.03696,0.032549,0,0,0.059245,0,0,0.052287,0,0,0,0,0,0,0.061923,0,0,0,0,0,0,0,0,0,0,0,0.011899,0,0,0,0.036485,0,0,0,0,0.351401,0,0,0,0,0,0.032546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105503,0,0.043832,0,0,0,0,0,0,0,0,0,hoax
0.03625,0.0115,0,0.015086,0.013285,0.034881,0,0,0,0,0,0,0,0,0,0,0,0.025275,0,0,0,0,0,0,0,0,0.010597,0.006871,0.030569,0,0,0,0,0,0,0,0,0.016023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025275,0.013361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017498,0,0,0,0,0,0,0.018202,0,0,0,0,0,0,0,0.039919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016321,0,0,0,0,0,0.081406,0,0.026848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0,0.019544,0.017091,0,0,0.039518,0.017504,0.027397,0.009021,0,0,0.012256,0,0,0,0.047135,0,0,0.003456,0.02273,0,0,0,0,0,0.015485,0,0,0,0,0,0,0,0.067486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012609,0,0,0,0,0.012256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014457,0,0,0,0,0,0,0,0,0.021559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010175,0,0,0,0,0,0,0,0,0,0.009848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018708,0,0,0,0,0,0,0,0,0,0,0,0,0.006586,0,0.036982,0,0,0,0,0,0,0,0.015209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013083,0,0,0,hoax
0.006615,0.012592,0.024778,0,0,0.038193,0.016918,0.017652,0,0,0,0,0,0,0,0.045555,0,0,0.00334,0.021968,0,0,0,0,0.013972,0.014965,0,0,0.016736,0,0,0,0,0.048918,0,0,0,0,0,0,0.009899,0,0,0,0,0,0,0,0.006093,0,0,0,0,0.011845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009834,0,0,0,0,0,0,0,0,0,0.009518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024107,0,0,0,0,0,0,0,0,0,0,0,0,0.006366,0,0.035743,0,0,0,0,0,0,0,0.014699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012644,0,0,0,hoax
0.026315,0.025045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027522,0.006643,0,0,0.018453,0,0,0,0,0,0.007482,0,0.010577,0,0,0,0,0,0,0,0.017447,0,0,0,0,0,0,0.231439,0,0,0,0,0,0,0,0.032027,0,0,0,0,0,0,0,0,0,0,0,0,0.017663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025148,0,0,0,hoax
0.023923,0.011384,0.0448,0,0,0,0,0.007979,0,0.023883,0,0,0,0,0,0,0,0,0.006039,0,0,0,0,0,0,0,0,0.013603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005508,0,0,0,0,0,0,0,0,0,0.006613,0,0,0,0,0.016011,0,0,0,0.011942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013577,0,0,0,0,0,0,0,0,hoax
0,0.011384,0.0224,0,0,0,0,0.015958,0.007882,0,0.007042,0,0,0,0.011431,0.027456,0,0,0.003019,0.00993,0,0.008388,0,0,0,0.006765,0,0,0,0.004808,0,0,0,0.029483,0,0,0,0,0,0,0.008949,0,0,0,0.0263,0,0,0,0.011017,0,0,0,0,0,0,0,0,0,0,0.036117,0,0.01205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021794,0,0,0,0,0,0,0,0,0,0,0,0.026577,0,0,0.024235,0,0,0,0,0,0,0,0,0,0,0.023671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046517,0,0,0,0,0,0.018837,0,0,0,0,0,0,0,0.028761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011431,0,0,0,hoax
0.010342,0.009843,0.03228,0.006456,0.005685,0.019903,0.026448,0,0,0.02065,0,0.009259,0,0.011489,0,0,0.011489,0,0.007832,0,0,0.021756,0.017424,0,0,0,0.00907,0,0,0,0,0,0,0,0,0,0,0,0,0.009968,0,0,0,0,0,0,0,0.013843,0.004763,0,0,0,0.012587,0.009259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015031,0,0,0,0,0,0,0,0,0,0,0.009719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009046,0,0,0,0,0,0,0.004711,0,0,0,0,0,0.008977,0,0,0,0,0,0,0.004976,0,0.013969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015312,0,0,0,0,0,0,0,0,0,hoax
0.011667,0.011104,0.007283,0.007283,0.006414,0,0,0,0,0,0.006869,0,0,0,0,0,0,0,0.008835,0.029056,0,0,0.009828,0,0,0,0,0,0,0,0,0,0.027395,0,0,0,0,0.007735,0,0,0,0,0,0,0,0,0,0.015616,0.005373,0,0,0,0.014199,0,0,0,0,0,0.00645,0,0,0,0,0,0,0,0,0,0.01232,0,0,0,0,0,0,0.015168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018373,0,0,0,0,0,0,0,0,0,0,0,0,0.005314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012961,0,0,0,0,0,0,0.014564,0,0,0,0,0.014199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069296,0,0,0,0,0,0,0,0,0,0,0,hoax
0.007921,0.003769,0.034612,0.004945,0.004354,0.011432,0.030384,0.005284,0,0,0.004663,0,0.008365,0,0,0.018181,0,0,0.007998,0,0,0.005554,0,0,0,0,0.003473,0,0,0,0,0.007444,0,0,0,0,0,0,0.020893,0,0,0,0,0,0,0,0,0,0,0,0.093821,0.016895,0,0,0,0,0,0,0,0,0,0,0.045453,0.021205,0,0.005317,0,0,0,0,0,0,0,0,0,0,0.074844,0,0,0,0,0,0,0,0.013647,0,0,0,0,0.005735,0,0,0,0,0,0,0,0,0,0,0,0.015537,0,0,0,0,0,0.010298,0,0,0,0,0,0,0,0,0.003608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008053,0.005349,0,0,0,0,0,0.008894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.027797,0,0,0.013882,0.012225,0.005349,0,0.051921,0.007327,0,0.006546,0,0,0,0.010626,0,0,0.023258,0.002807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007372,0,0,0,0,0,0,0,0,0,0,0.010241,0,0,0,0,0,0,0,0,0.011629,0,0,0,0,0,0,0,0,0,0.022202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022004,0,0,0,0,0,0,0,0,0,0.01013,0,0,0,0,0,0.057908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.007947,0.015128,0.059533,0.019844,0.026214,0,0.030486,0,0.052371,0.047607,0,0.07115,0.033571,0.035317,0.01519,0,0,0,0,0,0.056806,0.011146,0,0.011972,0,0,0.00697,0.009038,0,0,0,0,0,0,0.029386,0,0.02846,0,0,0,0,0.052782,0,0,0,0.076603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007647,0,0,0,0,0,0,0,0,0.05251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01519,0,0,0,0,hoax
0.013769,0.006552,0,0.008595,0.007569,0,0,0,0.009074,0,0,0,0,0,0,0,0,0.028802,0.006952,0,0,0,0,0.010371,0,0,0,0.00783,0,0,0.012625,0.025879,0,0,0,0,0,0,0,0,0.010302,0,0,0.036321,0,0,0,0,0.006341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113043,0.009242,0,0,0,0,0,0,0,0,0,0.107411,0,0.021684,0,0,0,0,0,0,0,0.012625,0,0,0,0,0,0,0,0,0.01294,0,0.010371,0,0,0,0,0,0,0,0,0,0,0,0.03613,0,0,0.010953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041576,0,0,0,0.036321,0,0,0,0,0,0.018431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012327,0,0,0,0,0,0,0,hoax
0.02153,0.051228,0.01344,0.01344,0.011836,0,0,0.014363,0,0.021495,0.012676,0,0,0.023919,0,0,0.023919,0,0,0.089369,0,0,0,0.016216,0,0.012176,0.009441,0,0,0.025961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03022,0,0,0,0.009807,0,0,0,0,0,0.018688,0,0,0,0,0.018272,0,0.010358,0,0,0,0,0,0,0,0,0,0,0,0,0.021304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0,0,0.012529,0.012529,0,0,0,0.013389,0.026452,0,0,0.017968,0,0,0,0,0,0,0.005066,0,0,0,0,0.015117,0,0,0,0,0,0.008067,0,0,0,0.074206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029717,0.021404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017555,0,0.015965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021839,0,0,0,0.166333,0,0,0,0,0,0,hoax
0.020959,0,0,0,0,0,0,0,0.013811,0,0,0,0,0,0,0,0,0,0.010581,0.052198,0,0,0,0,0,0,0,0.005959,0,0.008424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.015895,0,0,0,0,0,0,0,0.010474,0,0,0,0,0,0,0,0,0,0.016049,0.039586,0,0,0,0,0.033571,0,0.00697,0,0.040211,0,0.014574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030907,0,0,0,0,0,0.011814,0,0,0,0,0,0,0,0,0,0.011435,0,0,0,0,0.020665,0.013903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0,0.04508,0,0.029568,0.026039,0.034183,0.015141,0,0.015606,0,0,0.021203,0.075031,0,0,0,0,0,0,0,0,0,0,0.017838,0,0,0.010385,0,0,0.009519,0.021716,0.022256,0,0.087563,0,0,0,0,0,0,0,0,0,0.031236,0,0,0,0,0.010906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026311,0.011394,0,0,0,0,0,0,0,0,0,0.026311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.018218,0.023118,0,0.007582,0.006677,0.040903,0.023294,0.008102,0.016007,0,0,0,0.064129,0,0,0.013939,0,0.038107,0.003066,0,0,0,0,0,0,0,0,0.003453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013352,0,0.052954,0,0.016779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032514,0.012464,0,0,0.012125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010542,0,0,0.019458,0,0,0,0.005843,0,0,0,0,0,0,0,0,0,0.026986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.059634,0,0,0,0,0.040987,0.065358,0,0.022455,0,0,0,0,0,0,0,0.018929,0,0.012903,0,0,0,0,0.012833,0,0,0.014942,0.009688,0,0.013697,0,0.016012,0.040009,0,0,0,0,0,0,0,0.025496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024763,0,0,0,0,0,0,0,0,0.012664,0,0.016012,0,0,0,0,0,0,0,0,0.026832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015623,0,0,0,0,0.008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018353,0,0.029749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.035884,0.025614,0,0.0336,0.02959,0,0.011471,0.047875,0.035469,0,0,0.016063,0,0,0.017147,0,0,0.018765,0.004529,0,0,0.012581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013424,0,0,0,0.03945,0,0,0,0.024787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017913,0,0,0,0,0,0.020592,0,0,0,0.028255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.041918,0.019947,0.052333,0.03925,0.034565,0.060501,0.013399,0,0.013811,0,0.037018,0.018763,0,0,0,0,0,0,0.021162,0,0,0,0,0,0,0,0.01838,0,0,0.008424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019696,0,0,0,0,0,0,0,0,0,0,0,0.066399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020377,0,0,0,0,0,0,0,0.033006,0,0,0,0.026164,0.033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.021929,0.010435,0.041067,0.013689,0.012055,0.021101,0.028039,0.014629,0.028901,0,0.025821,0.039264,0,0.073086,0,0.025168,0,0,0.005536,0,0,0,0,0,0,0,0.019231,0.012469,0,0.008814,0,0.020608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034534,0,0,0,0,0.034534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020957,0,0,0,0,hoax
